;tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
2234;Ngomongnya sih ayo kita sama sama sampek 12windu lagi atau lebih.. Tp giliran skrng di chat ga balas, di telpon di reject, diajak ketemuan bilang sibuk.. Pokoknya ada deh jutaan alasan kerbaushit-nya.. Kalo mau ngindarin itu bilang aja sih, gausah gitu.. Classic bgt anjir;ngomongnya sih ayo kita sama sama sampek 1 2 windu lagi atau lebih repeated tp giliran skrng di chat ga balas di telpon di reject diajak ketemuan bilang sibuk repeated pokoknya ada deh jutaan alasan kerbaushit nya repeated kalo mau ngindarin itu bilang aja sih gausah gitu repeated classic bgt anjir;['ngomongnya', 'sih', 'ayo', 'kita', 'sama', 'sama', 'sampek', '1', '2', 'windu', 'lagi', 'atau', 'lebih', 'repeated', 'tp', 'giliran', 'skrng', 'di', 'chat', 'ga', 'balas', 'di', 'telpon', 'di', 'reject', 'diajak', 'ketemuan', 'bilang', 'sibuk', 'repeated', 'pokoknya', 'ada', 'deh', 'jutaan', 'alasan', 'kerbaushit', 'nya', 'repeated', 'kalo', 'mau', 'ngindarin', 'itu', 'bilang', 'aja', 'sih', 'gausah', 'gitu', 'repeated', 'classic', 'bgt', 'anjir'];['ngomongnya', 'sih', 'ayo', 'kita', 'sama', 'sama', 'sampek', '1', '2', 'windu', 'lagi', 'atau', 'lebih', 'repeated', 'tp', 'giliran', 'skrng', 'di', 'chat', 'tidak', 'balas', 'di', 'telpon', 'di', 'reject', 'diajak', 'ketemuan', 'bilang', 'sibuk', 'repeated', 'pokoknya', 'ada', 'deh', 'jutaan', 'alasan', 'kerbaushit', 'nya', 'repeated', 'kalo', 'mau', 'ngindarin', 'itu', 'bilang', 'saja', 'sih', 'gausah', 'gitu', 'repeated', 'classic', 'banget', 'anjir'];['ngomongnya', 'sih', 'ayo', 'sampek', '1', '2', 'windu', 'repeated', 'tp', 'giliran', 'skrng', 'chat', 'balas', 'telpon', 'reject', 'diajak', 'ketemuan', 'bilang', 'sibuk', 'repeated', 'pokoknya', 'deh', 'jutaan', 'alasan', 'kerbaushit', 'nya', 'repeated', 'kalo', 'ngindarin', 'bilang', 'sih', 'gausah', 'gitu', 'repeated', 'classic', 'banget', 'anjir'];ngomongnya sih ayo sampek 1 2 windu repeated tp giliran skrng chat balas telpon reject diajak ketemuan bilang sibuk repeated pokoknya deh jutaan alasan kerbaushit nya repeated kalo ngindarin bilang sih gausah gitu repeated classic banget anjir;ngomongnya sih ayo sampek 1 2 windu repeated tp gilir skrng chat balas telpon reject ajak ketemu bilang sibuk repeated pokok deh juta alas kerbaushit nya repeated kalo ngindarin bilang sih gausah gitu repeated classic banget anjir
2235;[askMF] Masa aku baru pacaran kemarin, tp gaada saling kabar-kabaran lg dimana atau mau kemana. Chat nya jg random aja. Trs aku mau ngabarin dia jg kaya mikir 2x takut dia nya keganggu. Wajar ga sih?;askmf masa aku baru pacaran kemarin tp gaada saling kabar kabaran lg dimana atau mau kemana chat nya jg random aja trs aku mau ngabarin dia jg kaya mikir 2 takut dia nya keganggu wajar ga sih;['askmf', 'masa', 'aku', 'baru', 'pacaran', 'kemarin', 'tp', 'gaada', 'saling', 'kabar', 'kabaran', 'lg', 'dimana', 'atau', 'mau', 'kemana', 'chat', 'nya', 'jg', 'random', 'aja', 'trs', 'aku', 'mau', 'ngabarin', 'dia', 'jg', 'kaya', 'mikir', '2', 'takut', 'dia', 'nya', 'keganggu', 'wajar', 'ga', 'sih'];['askmf', 'masa', 'aku', 'baru', 'pacaran', 'kemarin', 'tp', 'gaada', 'saling', 'kabar', 'kabaran', 'lg', 'dimana', 'atau', 'mau', 'kemana', 'chat', 'nya', 'jg', 'random', 'saja', 'trs', 'aku', 'mau', 'ngabarin', 'dia', 'jg', 'kaya', 'mikir', '2', 'takut', 'dia', 'nya', 'keganggu', 'wajar', 'tidak', 'sih'];['askmf', 'pacaran', 'kemarin', 'tp', 'gaada', 'kabar', 'kabaran', 'lg', 'dimana', 'kemana', 'chat', 'nya', 'jg', 'random', 'trs', 'ngabarin', 'jg', 'kaya', 'mikir', '2', 'takut', 'nya', 'keganggu', 'wajar', 'sih'];askmf pacaran kemarin tp gaada kabar kabaran lg dimana kemana chat nya jg random trs ngabarin jg kaya mikir 2 takut nya keganggu wajar sih;askmf pacar kemarin tp gaada kabar kabar lg mana mana chat nya jg random trs ngabarin jg kaya mikir 2 takut nya ganggu wajar sih
2236;hhh sampe sekarang masih kepikiran sm mahasiswa yg suicide karena skripsi & pressure dari orang sekitar. takut kalo gue nantinya kayak gt, karena mikirin skripsi udh stress bgt ditambah pressure orang orang terdekat dengan nanyain 'kapan lulus?' dll, takut ntar pas gue skripsi-;elongated sampe sekarang masih kepikiran sm mahasiswa yg suicide karena skripsi pressure dari orang sekitar takut kalo gue nantinya kayak gt karena mikirin skripsi udh stress bgt ditambah pressure orang orang terdekat dengan nanyain kapan lulus dll takut ntar pas gue skripsi;['elongated', 'sampe', 'sekarang', 'masih', 'kepikiran', 'sm', 'mahasiswa', 'yg', 'suicide', 'karena', 'skripsi', 'pressure', 'dari', 'orang', 'sekitar', 'takut', 'kalo', 'gue', 'nantinya', 'kayak', 'gt', 'karena', 'mikirin', 'skripsi', 'udh', 'stress', 'bgt', 'ditambah', 'pressure', 'orang', 'orang', 'terdekat', 'dengan', 'nanyain', 'kapan', 'lulus', 'dll', 'takut', 'ntar', 'pas', 'gue', 'skripsi'];['elongated', 'sampe', 'sekarang', 'masih', 'kepikiran', 'sama', 'mahasiswa', 'yang', 'suicide', 'karena', 'skripsi', 'pressure', 'dari', 'orang', 'sekitar', 'takut', 'kalo', 'gue', 'nantinya', 'kayak', 'gt', 'karena', 'mikirin', 'skripsi', 'udh', 'stress', 'banget', 'ditambah', 'pressure', 'orang', 'orang', 'terdekat', 'dengan', 'nanyain', 'kapan', 'lulus', 'dll', 'takut', 'ntar', 'pas', 'gue', 'skripsi'];['elongated', 'sampe', 'kepikiran', 'mahasiswa', 'suicide', 'skripsi', 'pressure', 'orang', 'takut', 'kalo', 'gue', 'kayak', 'gt', 'mikirin', 'skripsi', 'udh', 'stress', 'banget', 'ditambah', 'pressure', 'orang', 'orang', 'terdekat', 'nanyain', 'lulus', 'dll', 'takut', 'ntar', 'pas', 'gue', 'skripsi'];elongated sampe kepikiran mahasiswa suicide skripsi pressure orang takut kalo gue kayak gt mikirin skripsi udh stress banget ditambah pressure orang orang terdekat nanyain lulus dll takut ntar pas gue skripsi;elongated sampe pikir mahasiswa suicide skripsi pressure orang takut kalo gue kayak gt mikirin skripsi udh stress banget tambah pressure orang orang dekat nanyain lulus dll takut ntar pas gue skripsi
2237;Ya Allah ngeri bgt  Td yg brusan sawa ukuran pipa pralon gt, makanya w tutupin sela2 pintu tkt badannya elastis bs masuk sela2 [URL];ya allah ngeri bgt td yg brusan sawa ukuran pipa pralon gt makanya tutupin sela2 pintu tkt badannya elastis bs masuk sela2 allcaps url allcaps;['ya', 'allah', 'ngeri', 'bgt', 'td', 'yg', 'brusan', 'sawa', 'ukuran', 'pipa', 'pralon', 'gt', 'makanya', 'tutupin', 'sela2', 'pintu', 'tkt', 'badannya', 'elastis', 'bs', 'masuk', 'sela2', 'allcaps', 'url', 'allcaps'];['ya', 'allah', 'ngeri', 'banget', 'td', 'yang', 'brusan', 'sawa', 'ukuran', 'pipa', 'pralon', 'gt', 'makanya', 'tutupin', 'sela2', 'pintu', 'tkt', 'badannya', 'elastis', 'bs', 'masuk', 'sela2', 'allcaps', 'url', 'allcaps'];['ya', 'allah', 'ngeri', 'banget', 'td', 'brusan', 'sawa', 'ukuran', 'pipa', 'pralon', 'gt', 'tutupin', 'sela2', 'pintu', 'tkt', 'badannya', 'elastis', 'bs', 'masuk', 'sela2', 'allcaps', 'url', 'allcaps'];ya allah ngeri banget td brusan sawa ukuran pipa pralon gt tutupin sela2 pintu tkt badannya elastis bs masuk sela2 allcaps url allcaps;ya allah ngeri banget td brusan sawa ukur pipa pralon gt tutupin sela2 pintu tkt badan elastis bs masuk sela2 allcaps url allcaps
2238;Giliran ke lantai produksi mastiin dan nanyain langsung apa yang mereka tulis malah digangguin,dimintain foto Yaampunnnn mas mas pusing akutu Pengen cepet kelar terus balik jogja malah gini mmbbzzzz;giliran ke lantai produksi mastiin dan nanyain langsung apa yang mereka tulis malah digangguin dimintain foto yaampun elongated mas mas pusing akutu pengen cepet kelar terus balik jogja malah gini mbz elongated;['giliran', 'ke', 'lantai', 'produksi', 'mastiin', 'dan', 'nanyain', 'langsung', 'apa', 'yang', 'mereka', 'tulis', 'malah', 'digangguin', 'dimintain', 'foto', 'yaampun', 'elongated', 'mas', 'mas', 'pusing', 'akutu', 'pengen', 'cepet', 'kelar', 'terus', 'balik', 'jogja', 'malah', 'gini', 'mbz', 'elongated'];['giliran', 'ke', 'lantai', 'produksi', 'mastiin', 'dan', 'nanyain', 'langsung', 'apa', 'yang', 'mereka', 'tulis', 'malah', 'digangguin', 'dimintain', 'foto', 'yaampun', 'elongated', 'mas', 'mas', 'pusing', 'akutu', 'pengen', 'cepet', 'kelar', 'terus', 'balik', 'jogja', 'malah', 'gini', 'mbz', 'elongated'];['giliran', 'lantai', 'produksi', 'mastiin', 'nanyain', 'langsung', 'tulis', 'digangguin', 'dimintain', 'foto', 'yaampun', 'elongated', 'mas', 'mas', 'pusing', 'akutu', 'pengen', 'cepet', 'kelar', 'jogja', 'gini', 'mbz', 'elongated'];giliran lantai produksi mastiin nanyain langsung tulis digangguin dimintain foto yaampun elongated mas mas pusing akutu pengen cepet kelar jogja gini mbz elongated;gilir lantai produksi mastiin nanyain langsung tulis digangguin dimintain foto yaampun elongated mas mas pusing akutu ken cepet kelar jogja gin mbz elongated
2239;Tak tahu. Fine. Tapi kalo selalu bilang tak tahu kok jadinya seperti nggak ngerti atau cari aman ? Ah SUdahlah. . . Maju kotanya Bahagia warganya;tak tahu fine tapi kalo selalu bilang tak tahu kok jadinya seperti nggak ngerti atau cari aman ah sudahlah maju kotanya bahagia warganya;['tak', 'tahu', 'fine', 'tapi', 'kalo', 'selalu', 'bilang', 'tak', 'tahu', 'kok', 'jadinya', 'seperti', 'nggak', 'ngerti', 'atau', 'cari', 'aman', 'ah', 'sudahlah', 'maju', 'kotanya', 'bahagia', 'warganya'];['tak', 'tahu', 'fine', 'tapi', 'kalo', 'selalu', 'bilang', 'tak', 'tahu', 'kok', 'jadinya', 'seperti', 'tidak', 'ngerti', 'atau', 'cari', 'aman', 'ah', 'sudahlah', 'maju', 'kotanya', 'bahagia', 'warganya'];['fine', 'kalo', 'bilang', 'ngerti', 'cari', 'aman', 'ah', 'maju', 'kotanya', 'bahagia', 'warganya'];fine kalo bilang ngerti cari aman ah maju kotanya bahagia warganya;fine kalo bilang ngerti cari aman ah maju kota bahagia warga
2240;[USERNAME] Kan bener mas, di fisip ga ada pembekalan bagaimana skripsi itu atau minimal dapet motivasi rohani sblm menghadapi skripsi wkwk.;allcaps username allcaps kan bener mas di fisip ga ada pembekalan bagaimana skripsi itu atau minimal dapet motivasi rohani sblm menghadapi skripsi wkwk;['allcaps', 'username', 'allcaps', 'kan', 'bener', 'mas', 'di', 'fisip', 'ga', 'ada', 'pembekalan', 'bagaimana', 'skripsi', 'itu', 'atau', 'minimal', 'dapet', 'motivasi', 'rohani', 'sblm', 'menghadapi', 'skripsi', 'wkwk'];['allcaps', 'username', 'allcaps', 'kan', 'bener', 'mas', 'di', 'fisip', 'tidak', 'ada', 'pembekalan', 'bagaimana', 'skripsi', 'itu', 'atau', 'minimal', 'dapet', 'motivasi', 'rohani', 'sblm', 'menghadapi', 'skripsi', 'wkwk'];['allcaps', 'username', 'allcaps', 'bener', 'mas', 'fisip', 'pembekalan', 'skripsi', 'minimal', 'dapet', 'motivasi', 'rohani', 'sblm', 'menghadapi', 'skripsi', 'wkwk'];allcaps username allcaps bener mas fisip pembekalan skripsi minimal dapet motivasi rohani sblm menghadapi skripsi wkwk;allcaps username allcaps bener mas fisip bekal skripsi minimal dapet motivasi rohani sblm hadap skripsi wkwk
2241;Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus;wah gila sih ini lokasinya mirip2 selly oal dixy persis pula di pengkolan jalan sayang dulu ga ada mas2 british kaya gini klo ada mgkn seringnya nongkrong di dixy bukan di perpus;['wah', 'gila', 'sih', 'ini', 'lokasinya', 'mirip2', 'selly', 'oal', 'dixy', 'persis', 'pula', 'di', 'pengkolan', 'jalan', 'sayang', 'dulu', 'ga', 'ada', 'mas2', 'british', 'kaya', 'gini', 'klo', 'ada', 'mgkn', 'seringnya', 'nongkrong', 'di', 'dixy', 'bukan', 'di', 'perpus'];['wah', 'gila', 'sih', 'ini', 'lokasinya', 'mirip2', 'selly', 'oal', 'dixy', 'persis', 'pula', 'di', 'pengkolan', 'jalan', 'sayang', 'dulu', 'tidak', 'ada', 'mas2', 'british', 'kaya', 'gini', 'klo', 'ada', 'mgkn', 'seringnya', 'nongkrong', 'di', 'dixy', 'bukan', 'di', 'perpus'];['gila', 'sih', 'lokasinya', 'mirip2', 'selly', 'oal', 'dixy', 'persis', 'pengkolan', 'jalan', 'sayang', 'mas2', 'british', 'kaya', 'gini', 'klo', 'mgkn', 'nongkrong', 'dixy', 'perpus'];gila sih lokasinya mirip2 selly oal dixy persis pengkolan jalan sayang mas2 british kaya gini klo mgkn nongkrong dixy perpus;gila sih lokasi mirip2 selly oal dixy persis pengkol jalan sayang mas2 british kaya gin klo mgkn nongkrong dixy pus
2242;"Aku tanya, ""ada apa sih emangnya di bawah?"" ""Udah ikut aja."" Ajakmu, aku mengekormu dari belakang. Dan ternyata McFlurry! ""Harusnya kalo hujan gini beli yang anget, eh tapi malah ini."" katamu. ""Udah ngga apa, kan kamu tadi belinya sebelum hujan."" candaku Kamu menoleh dan tertawa.";aku tanya ada apa sih emangnya di bawah udah ikut aja ajakmu aku mengekormu dari belakang dan ternyata mcflurry harusnya kalo hujan gini beli yang anget eh tapi malah ini katamu udah ngga apa kan kamu tadi belinya sebelum hujan candaku kamu menoleh dan tertawa;['aku', 'tanya', 'ada', 'apa', 'sih', 'emangnya', 'di', 'bawah', 'udah', 'ikut', 'aja', 'ajakmu', 'aku', 'mengekormu', 'dari', 'belakang', 'dan', 'ternyata', 'mcflurry', 'harusnya', 'kalo', 'hujan', 'gini', 'beli', 'yang', 'anget', 'eh', 'tapi', 'malah', 'ini', 'katamu', 'udah', 'ngga', 'apa', 'kan', 'kamu', 'tadi', 'belinya', 'sebelum', 'hujan', 'candaku', 'kamu', 'menoleh', 'dan', 'tertawa'];['aku', 'tanya', 'ada', 'apa', 'sih', 'emangnya', 'di', 'bawah', 'udah', 'ikut', 'saja', 'ajakmu', 'aku', 'mengekormu', 'dari', 'belakang', 'dan', 'ternyata', 'mcflurry', 'harusnya', 'kalo', 'hujan', 'gini', 'beli', 'yang', 'anget', 'eh', 'tapi', 'malah', 'ini', 'katamu', 'udah', 'ngga', 'apa', 'kan', 'kamu', 'tadi', 'belinya', 'sebelum', 'hujan', 'candaku', 'kamu', 'menoleh', 'dan', 'tertawa'];['sih', 'emangnya', 'udah', 'ajakmu', 'mengekormu', 'mcflurry', 'kalo', 'hujan', 'gini', 'beli', 'anget', 'eh', 'katamu', 'udah', 'ngga', 'belinya', 'hujan', 'candaku', 'menoleh', 'tertawa'];sih emangnya udah ajakmu mengekormu mcflurry kalo hujan gini beli anget eh katamu udah ngga belinya hujan candaku menoleh tertawa;sih emang udah ajak ekor mcflurry kalo hujan gin beli anget eh kata udah ngga beli hujan canda toleh tertawa
2243;"Seseorang Berkata, "" Ada satu cara membuat wanita jatuh cinta, yaitu membuat nya tertawa"" namun aku tak pernah bisa, nyatanya saat ia tertawa justru aku yang semakin mencintainya,";seseorang berkata ada satu cara membuat wanita jatuh cinta yaitu membuat nya tertawa namun aku tak pernah bisa nyatanya saat ia tertawa justru aku yang semakin mencintainya;['seseorang', 'berkata', 'ada', 'satu', 'cara', 'membuat', 'wanita', 'jatuh', 'cinta', 'yaitu', 'membuat', 'nya', 'tertawa', 'namun', 'aku', 'tak', 'pernah', 'bisa', 'nyatanya', 'saat', 'ia', 'tertawa', 'justru', 'aku', 'yang', 'semakin', 'mencintainya'];['seseorang', 'berkata', 'ada', 'satu', 'cara', 'membuat', 'wanita', 'jatuh', 'cinta', 'yaitu', 'membuat', 'nya', 'tertawa', 'namun', 'aku', 'tak', 'pernah', 'bisa', 'nyatanya', 'saat', 'ia', 'tertawa', 'justru', 'aku', 'yang', 'semakin', 'mencintainya'];['wanita', 'jatuh', 'cinta', 'nya', 'tertawa', 'tertawa', 'mencintainya'];wanita jatuh cinta nya tertawa tertawa mencintainya;wanita jatuh cinta nya tertawa tertawa cinta
2244;kalau disaat-saat kaya gini rasanya gue kepingin banget tinggal di kampung ya allah :( di daerah gue udh ga ada adat istiadat sundanya huhu monangis;kalau disaat saat kaya gini rasanya gue kepingin banget tinggal di kampung ya allah sad di daerah gue udh ga ada adat istiadat sundanya huhu monangis;['kalau', 'disaat', 'saat', 'kaya', 'gini', 'rasanya', 'gue', 'kepingin', 'banget', 'tinggal', 'di', 'kampung', 'ya', 'allah', 'sad', 'di', 'daerah', 'gue', 'udh', 'ga', 'ada', 'adat', 'istiadat', 'sundanya', 'huhu', 'monangis'];['kalau', 'disaat', 'saat', 'kaya', 'gini', 'rasanya', 'gue', 'kepingin', 'banget', 'tinggal', 'di', 'kampung', 'ya', 'allah', 'sad', 'di', 'daerah', 'gue', 'udh', 'tidak', 'ada', 'adat', 'istiadat', 'sundanya', 'huhu', 'monangis'];['disaat', 'kaya', 'gini', 'gue', 'kepingin', 'banget', 'tinggal', 'kampung', 'ya', 'allah', 'sad', 'daerah', 'gue', 'udh', 'adat', 'istiadat', 'sundanya', 'huhu', 'monangis'];disaat kaya gini gue kepingin banget tinggal kampung ya allah sad daerah gue udh adat istiadat sundanya huhu monangis;saat kaya gin gue kepingin banget tinggal kampung ya allah sad daerah gue udh adat istiadat sundanya huhu monangis
2245;Main ludo lawan komputer aja masih sempet kalah, gilani. - izam. Gpp yang penting pernah menang :))) biar ga jadi loser terus. [URL];main ludo lawan komputer aja masih sempet kalah gilani izam gpp yang penting pernah menang happy biar ga jadi loser terus allcaps url allcaps;['main', 'ludo', 'lawan', 'komputer', 'aja', 'masih', 'sempet', 'kalah', 'gilani', 'izam', 'gpp', 'yang', 'penting', 'pernah', 'menang', 'happy', 'biar', 'ga', 'jadi', 'loser', 'terus', 'allcaps', 'url', 'allcaps'];['main', 'ludo', 'lawan', 'komputer', 'saja', 'masih', 'sempet', 'kalah', 'gilani', 'izam', 'gpp', 'yang', 'penting', 'pernah', 'menang', 'happy', 'biar', 'tidak', 'jadi', 'loser', 'terus', 'allcaps', 'url', 'allcaps'];['main', 'ludo', 'lawan', 'komputer', 'sempet', 'kalah', 'gilani', 'izam', 'gpp', 'menang', 'happy', 'biar', 'loser', 'allcaps', 'url', 'allcaps'];main ludo lawan komputer sempet kalah gilani izam gpp menang happy biar loser allcaps url allcaps;main ludo lawan komputer sempet kalah gilani izam gpp menang happy biar loser allcaps url allcaps
2246;Oppa nihhh aku ada flower bucket buat qm ,maafin aku udh bikin km ngambek krn gk ngabarin tadi, akuu sayang kamuuu;oppa nih elongated aku ada flower bucket buat qm maafin aku udh bikin km ngambek krn gk ngabarin tadi akuu sayang kamu elongated;['oppa', 'nih', 'elongated', 'aku', 'ada', 'flower', 'bucket', 'buat', 'qm', 'maafin', 'aku', 'udh', 'bikin', 'km', 'ngambek', 'krn', 'gk', 'ngabarin', 'tadi', 'akuu', 'sayang', 'kamu', 'elongated'];['oppa', 'nih', 'elongated', 'aku', 'ada', 'flower', 'bucket', 'buat', 'qm', 'maafin', 'aku', 'udh', 'bikin', 'km', 'ngambek', 'karena', 'tidak', 'ngabarin', 'tadi', 'akuu', 'sayang', 'kamu', 'elongated'];['oppa', 'nih', 'elongated', 'flower', 'bucket', 'qm', 'maafin', 'udh', 'bikin', 'km', 'ngambek', 'ngabarin', 'akuu', 'sayang', 'elongated'];oppa nih elongated flower bucket qm maafin udh bikin km ngambek ngabarin akuu sayang elongated;oppa nih elongated flower bucket qm maafin udh bikin km ngambek ngabarin akuu sayang elongated
2247;[USERNAME] Cowo romantis itu mah pokoknya cowo idaman menurut aku :), dan berarti dia secara ga langsung sayang banget sama aku, dengan segala perhatiannya :);allcaps username allcaps cowo romantis itu mah pokoknya cowo idaman menurut aku happy dan berarti dia secara ga langsung sayang banget sama aku dengan segala perhatiannya happy;['allcaps', 'username', 'allcaps', 'cowo', 'romantis', 'itu', 'mah', 'pokoknya', 'cowo', 'idaman', 'menurut', 'aku', 'happy', 'dan', 'berarti', 'dia', 'secara', 'ga', 'langsung', 'sayang', 'banget', 'sama', 'aku', 'dengan', 'segala', 'perhatiannya', 'happy'];['allcaps', 'username', 'allcaps', 'cowo', 'romantis', 'itu', 'mah', 'pokoknya', 'cowo', 'idaman', 'menurut', 'aku', 'happy', 'dan', 'berarti', 'dia', 'secara', 'tidak', 'langsung', 'sayang', 'banget', 'sama', 'aku', 'dengan', 'segala', 'perhatiannya', 'happy'];['allcaps', 'username', 'allcaps', 'cowo', 'romantis', 'mah', 'pokoknya', 'cowo', 'idaman', 'happy', 'langsung', 'sayang', 'banget', 'perhatiannya', 'happy'];allcaps username allcaps cowo romantis mah pokoknya cowo idaman happy langsung sayang banget perhatiannya happy;allcaps username allcaps cowo romantis mah pokok cowo idam happy langsung sayang banget perhati happy
2248;Dulu pernah depresi karena sering dihina oleh orang terdekat, suka dibully, broken home, dan minder serta punya hasrat sexual yang kelewatan tapi gak bisa nyalurin karena takut dosa. Kayaknya aja biasa aja tapi serius! Gak ada arah hidup. [URL];dulu pernah depresi karena sering dihina oleh orang terdekat suka dibully broken home dan minder serta punya hasrat sexual yang kelewatan tapi gak bisa nyalurin karena takut dosa kayaknya aja biasa aja tapi serius gak ada arah hidup allcaps url allcaps;['dulu', 'pernah', 'depresi', 'karena', 'sering', 'dihina', 'oleh', 'orang', 'terdekat', 'suka', 'dibully', 'broken', 'home', 'dan', 'minder', 'serta', 'punya', 'hasrat', 'sexual', 'yang', 'kelewatan', 'tapi', 'gak', 'bisa', 'nyalurin', 'karena', 'takut', 'dosa', 'kayaknya', 'aja', 'biasa', 'aja', 'tapi', 'serius', 'gak', 'ada', 'arah', 'hidup', 'allcaps', 'url', 'allcaps'];['dulu', 'pernah', 'depresi', 'karena', 'sering', 'dihina', 'oleh', 'orang', 'terdekat', 'suka', 'dibully', 'broken', 'home', 'dan', 'minder', 'serta', 'punya', 'hasrat', 'sexual', 'yang', 'kelewatan', 'tapi', 'gak', 'bisa', 'nyalurin', 'karena', 'takut', 'dosa', 'kayaknya', 'saja', 'biasa', 'saja', 'tapi', 'serius', 'gak', 'ada', 'arah', 'hidup', 'allcaps', 'url', 'allcaps'];['depresi', 'dihina', 'orang', 'terdekat', 'suka', 'dibully', 'broken', 'home', 'minder', 'hasrat', 'sexual', 'kelewatan', 'gak', 'nyalurin', 'takut', 'dosa', 'kayaknya', 'serius', 'gak', 'arah', 'hidup', 'allcaps', 'url', 'allcaps'];depresi dihina orang terdekat suka dibully broken home minder hasrat sexual kelewatan gak nyalurin takut dosa kayaknya serius gak arah hidup allcaps url allcaps;depresi hina orang dekat suka dibully broken home minder hasrat sexual lewat gak nyalurin takut dosa kayak serius gak arah hidup allcaps url allcaps
2249;Saat ini kami segenap pegawai di lingkungan Kementerian Perhubungan sedang berduka atas musibah yang menimpa rumah kami. Proses pemadaman api sudah berhasil dilakukan, walaupun ada rekan kami menjadi korban.;saat ini kami segenap pegawai di lingkungan kementerian perhubungan sedang berduka atas musibah yang menimpa rumah kami proses pemadaman api sudah berhasil dilakukan walaupun ada rekan kami menjadi korban;['saat', 'ini', 'kami', 'segenap', 'pegawai', 'di', 'lingkungan', 'kementerian', 'perhubungan', 'sedang', 'berduka', 'atas', 'musibah', 'yang', 'menimpa', 'rumah', 'kami', 'proses', 'pemadaman', 'api', 'sudah', 'berhasil', 'dilakukan', 'walaupun', 'ada', 'rekan', 'kami', 'menjadi', 'korban'];['saat', 'ini', 'kami', 'segenap', 'pegawai', 'di', 'lingkungan', 'kementerian', 'perhubungan', 'sedang', 'berduka', 'atas', 'musibah', 'yang', 'menimpa', 'rumah', 'kami', 'proses', 'pemadaman', 'api', 'sudah', 'berhasil', 'dilakukan', 'walaupun', 'ada', 'rekan', 'kami', 'menjadi', 'korban'];['segenap', 'pegawai', 'lingkungan', 'kementerian', 'perhubungan', 'berduka', 'musibah', 'menimpa', 'rumah', 'proses', 'pemadaman', 'api', 'berhasil', 'rekan', 'korban'];segenap pegawai lingkungan kementerian perhubungan berduka musibah menimpa rumah proses pemadaman api berhasil rekan korban;segenap pegawai lingkung menteri hubung duka musibah timpa rumah proses madam api hasil rekan korban
